#group,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
#datatype,string,string,string,string,string,double,dateTime:RFC3339
#default,_result,,,,,,
,result,nodes,_field,_tag,_measurement,_value,_time
,,node05,buda,pressureMin,pressureMin,1011.85,2022-12-04T06:59:45Z
,,node05,buda,pressureMin,pressureMin,1011.85,2022-12-04T06:59:45Z
,,node05,buda,pressureMin,pressureMin,1011.85,2022-12-04T06:59:45Z
,,node05,buda,pressureMin,pressureMin,1011.85,2022-12-04T07:59:45Z
,,node05,buda,pressureMin,pressureMin,1011.85,2022-12-04T07:59:45Z
,,node05,buda,pressureMin,pressureMin,1011.85,2022-12-04T07:59:45Z
,,node05,buda,pressureMin,pressureMin,1011.85,2022-12-04T07:59:45Z
,,node05,buda,pressureMin,pressureMin,1011.85,2022-12-04T07:59:45Z
,,node05,buda,pressureMin,pressureMin,1011.85,2022-12-04T08:59:45Z
,,node05,buda,pressureMin,pressureMin,1011.85,2022-12-04T08:59:45Z
,,node05,buda,pressureMin,pressureMin,1011.85,2022-12-04T08:59:45Z
,,node05,buda,pressureMin,pressureMin,1011.85,2022-12-04T08:59:45Z
,,node05,buda,pressureMin,pressureMin,1011.85,2022-12-04T08:59:45Z
,,node05,buda,pressureMin,pressureMin,1011.85,2022-12-04T09:59:45Z
,,node05,buda,pressureMin,pressureMin,1011.85,2022-12-04T09:59:45Z
,,node05,buda,pressureMin,pressureMin,1011.85,2022-12-04T09:59:45Z
,,node05,buda,pressureMin,pressureMin,1011.85,2022-12-04T09:59:45Z
,,node05,buda,pressureMin,pressureMin,1011.51,2022-12-04T09:59:45Z
,,node05,buda,pressureMin,pressureMin,1011.51,2022-12-04T10:59:45Z
,,node05,buda,pressureMin,pressureMin,1011.51,2022-12-04T10:59:45Z
,,node05,buda,pressureMin,pressureMin,1011.51,2022-12-04T10:59:45Z
,,node05,buda,pressureMin,pressureMin,1011.51,2022-12-04T10:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-04T10:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-04T11:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-04T11:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-04T11:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-04T11:59:45Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-04T11:59:45Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-04T12:59:45Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-04T12:59:45Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-04T12:59:45Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-04T12:59:45Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-04T12:59:45Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-04T13:59:45Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-04T13:59:45Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-04T13:59:45Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-04T13:59:45Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-04T13:59:45Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-04T14:59:45Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-04T14:59:45Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-04T14:59:45Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-04T14:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.16,2022-12-04T14:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.16,2022-12-04T15:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.16,2022-12-04T15:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.16,2022-12-04T15:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.16,2022-12-04T15:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.16,2022-12-04T15:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.16,2022-12-04T16:59:48Z
,,node05,buda,pressureMin,pressureMin,1010.16,2022-12-04T16:59:48Z
,,node05,buda,pressureMin,pressureMin,1010.16,2022-12-04T16:59:48Z
,,node05,buda,pressureMin,pressureMin,1010.16,2022-12-04T16:59:48Z
,,node05,buda,pressureMin,pressureMin,1010.16,2022-12-04T16:59:48Z
,,node05,buda,pressureMin,pressureMin,1010.16,2022-12-04T17:59:49Z
,,node05,buda,pressureMin,pressureMin,1010.16,2022-12-04T17:59:49Z
,,node05,buda,pressureMin,pressureMin,1010.16,2022-12-04T17:59:49Z
,,node05,buda,pressureMin,pressureMin,1010.16,2022-12-04T17:59:49Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-04T17:59:49Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-04T18:59:49Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-04T18:59:49Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-04T18:59:49Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-04T18:59:49Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-04T18:59:49Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-04T19:59:49Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-04T19:59:49Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-04T19:59:49Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-04T19:59:49Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-04T19:59:49Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-04T20:59:49Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-04T20:59:49Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-04T20:59:49Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-04T20:59:49Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-04T20:59:49Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-04T21:59:49Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-04T21:59:49Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-04T21:59:49Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-04T21:59:49Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-04T21:59:49Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-04T22:59:49Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-04T22:59:49Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-04T22:59:49Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-04T22:59:49Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-04T22:59:49Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-04T23:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-04T23:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-04T23:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-04T23:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-04T23:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-05T00:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-05T00:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-05T00:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-05T00:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-05T00:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-05T01:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-05T01:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-05T01:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-05T01:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-05T01:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-05T02:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-05T02:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-05T02:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-05T02:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-05T02:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-05T03:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-05T03:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-05T03:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-05T03:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-05T03:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-05T04:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-05T04:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-05T04:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-05T04:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-05T04:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-05T05:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-05T05:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-05T05:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-05T05:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-05T05:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-05T06:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-05T06:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-05T06:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-05T06:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-05T06:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-05T07:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-05T07:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-05T07:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-05T07:59:46Z
,,node05,buda,pressureMin,pressureMin,1011.18,2022-12-05T07:59:46Z
,,node05,buda,pressureMin,pressureMin,1011.18,2022-12-05T08:59:46Z
,,node05,buda,pressureMin,pressureMin,1011.18,2022-12-05T08:59:46Z
,,node05,buda,pressureMin,pressureMin,1011.18,2022-12-05T08:59:46Z
,,node05,buda,pressureMin,pressureMin,1011.18,2022-12-05T08:59:46Z
,,node05,buda,pressureMin,pressureMin,1011.85,2022-12-05T08:59:46Z
,,node05,buda,pressureMin,pressureMin,1011.85,2022-12-05T09:59:46Z
,,node05,buda,pressureMin,pressureMin,1011.85,2022-12-05T09:59:46Z
,,node05,buda,pressureMin,pressureMin,1011.85,2022-12-05T09:59:46Z
,,node05,buda,pressureMin,pressureMin,1011.85,2022-12-05T09:59:46Z
,,node05,buda,pressureMin,pressureMin,1011.51,2022-12-05T09:59:46Z
,,node05,buda,pressureMin,pressureMin,1011.51,2022-12-05T10:59:46Z
,,node05,buda,pressureMin,pressureMin,1011.51,2022-12-05T10:59:46Z
,,node05,buda,pressureMin,pressureMin,1011.51,2022-12-05T10:59:46Z
,,node05,buda,pressureMin,pressureMin,1011.51,2022-12-05T10:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-05T10:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-05T11:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-05T11:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-05T11:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-05T11:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-05T11:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-05T12:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-05T12:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-05T12:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.5,2022-12-05T12:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.16,2022-12-05T12:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.16,2022-12-05T13:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.16,2022-12-05T13:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.16,2022-12-05T13:59:46Z
,,node05,buda,pressureMin,pressureMin,1010.16,2022-12-05T13:59:46Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-05T13:59:46Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-05T14:59:46Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-05T14:59:46Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-05T14:59:46Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-05T14:59:46Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-05T14:59:46Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-05T15:59:57Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-05T15:59:57Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-05T15:59:57Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-05T15:59:57Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-05T15:59:57Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-05T16:59:57Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-05T16:59:57Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-05T16:59:57Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-05T16:59:57Z
,,node05,buda,pressureMin,pressureMin,1012.87,2022-12-05T16:59:57Z
,,node05,buda,pressureMin,pressureMin,1012.87,2022-12-05T17:59:57Z
,,node05,buda,pressureMin,pressureMin,1012.87,2022-12-05T17:59:57Z
,,node05,buda,pressureMin,pressureMin,1012.87,2022-12-05T17:59:57Z
,,node05,buda,pressureMin,pressureMin,1012.87,2022-12-05T17:59:57Z
,,node05,buda,pressureMin,pressureMin,1012.53,2022-12-05T17:59:57Z
,,node05,buda,pressureMin,pressureMin,1012.53,2022-12-05T18:59:57Z
,,node05,buda,pressureMin,pressureMin,1012.53,2022-12-05T18:59:57Z
,,node05,buda,pressureMin,pressureMin,1012.53,2022-12-05T18:59:57Z
,,node05,buda,pressureMin,pressureMin,1012.53,2022-12-05T18:59:57Z
,,node05,buda,pressureMin,pressureMin,1012.19,2022-12-05T18:59:57Z
,,node05,buda,pressureMin,pressureMin,1012.19,2022-12-05T19:59:57Z
,,node05,buda,pressureMin,pressureMin,1012.19,2022-12-05T19:59:57Z
,,node05,buda,pressureMin,pressureMin,1012.19,2022-12-05T19:59:57Z
,,node05,buda,pressureMin,pressureMin,1012.19,2022-12-05T19:59:57Z
,,node05,buda,pressureMin,pressureMin,1011.85,2022-12-05T19:59:57Z
,,node05,buda,pressureMin,pressureMin,1011.85,2022-12-05T20:59:57Z
,,node05,buda,pressureMin,pressureMin,1011.85,2022-12-05T20:59:57Z
,,node05,buda,pressureMin,pressureMin,1011.85,2022-12-05T20:59:57Z
,,node05,buda,pressureMin,pressureMin,1011.85,2022-12-05T20:59:57Z
,,node05,buda,pressureMin,pressureMin,1011.51,2022-12-05T20:59:57Z
,,node05,buda,pressureMin,pressureMin,1011.51,2022-12-05T21:59:57Z
,,node05,buda,pressureMin,pressureMin,1011.51,2022-12-05T21:59:57Z
,,node05,buda,pressureMin,pressureMin,1011.51,2022-12-05T21:59:57Z
,,node05,buda,pressureMin,pressureMin,1011.51,2022-12-05T21:59:57Z
,,node05,buda,pressureMin,pressureMin,1011.51,2022-12-05T21:59:57Z
,,node05,buda,pressureMin,pressureMin,1011.51,2022-12-05T22:59:58Z
,,node05,buda,pressureMin,pressureMin,1011.51,2022-12-05T22:59:58Z
,,node05,buda,pressureMin,pressureMin,1011.51,2022-12-05T22:59:58Z
,,node05,buda,pressureMin,pressureMin,1011.51,2022-12-05T22:59:58Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-05T22:59:58Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-05T23:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-05T23:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-05T23:59:45Z
,,node05,buda,pressureMin,pressureMin,1010.84,2022-12-05T23:59:45Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-05T23:59:45Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-06T00:59:45Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-06T00:59:45Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-06T00:59:45Z
,,node05,buda,pressureMin,pressureMin,1009.82,2022-12-06T00:59:45Z
,,node05,buda,pressureMin,pressureMin,1009.48,2022-12-06T00:59:45Z
,,node05,buda,pressureMin,pressureMin,1009.48,2022-12-06T01:59:45Z
,,node05,buda,pressureMin,pressureMin,1009.48,2022-12-06T01:59:45Z
,,node05,buda,pressureMin,pressureMin,1009.48,2022-12-06T01:59:45Z
,,node05,buda,pressureMin,pressureMin,1009.48,2022-12-06T01:59:45Z
,,node05,buda,pressureMin,pressureMin,1008.47,2022-12-06T01:59:45Z
,,node05,buda,pressureMin,pressureMin,1008.47,2022-12-06T02:59:45Z
,,node05,buda,pressureMin,pressureMin,1008.47,2022-12-06T02:59:45Z
,,node05,buda,pressureMin,pressureMin,1008.47,2022-12-06T02:59:45Z
,,node05,buda,pressureMin,pressureMin,1008.47,2022-12-06T02:59:45Z
,,node05,buda,pressureMin,pressureMin,1008.47,2022-12-06T02:59:45Z
,,node05,buda,pressureMin,pressureMin,1008.47,2022-12-06T03:59:45Z
,,node05,buda,pressureMin,pressureMin,1008.47,2022-12-06T03:59:45Z
,,node05,buda,pressureMin,pressureMin,1008.47,2022-12-06T03:59:45Z
,,node05,buda,pressureMin,pressureMin,1008.47,2022-12-06T03:59:45Z
,,node05,buda,pressureMin,pressureMin,1007.79,2022-12-06T03:59:45Z
,,node05,buda,pressureMin,pressureMin,1007.79,2022-12-06T04:59:45Z
,,node05,buda,pressureMin,pressureMin,1007.79,2022-12-06T04:59:45Z
,,node05,buda,pressureMin,pressureMin,1007.79,2022-12-06T04:59:45Z
,,node05,buda,pressureMin,pressureMin,1007.79,2022-12-06T04:59:45Z
,,node05,buda,pressureMin,pressureMin,1007.79,2022-12-06T04:59:45Z
,,node05,buda,pressureMin,pressureMin,1007.79,2022-12-06T05:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.79,2022-12-06T05:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.79,2022-12-06T05:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.79,2022-12-06T05:59:46Z
,,node05,buda,pressureMin,pressureMin,1008.13,2022-12-06T05:59:46Z
,,node05,buda,pressureMin,pressureMin,1008.13,2022-12-06T06:59:46Z
,,node05,buda,pressureMin,pressureMin,1008.13,2022-12-06T06:59:46Z
,,node05,buda,pressureMin,pressureMin,1008.13,2022-12-06T06:59:46Z
,,node05,buda,pressureMin,pressureMin,1008.13,2022-12-06T06:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.79,2022-12-06T06:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.79,2022-12-06T07:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.79,2022-12-06T07:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.79,2022-12-06T07:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.79,2022-12-06T07:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.45,2022-12-06T07:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.45,2022-12-06T08:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.45,2022-12-06T08:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.45,2022-12-06T08:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.45,2022-12-06T08:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.79,2022-12-06T08:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.79,2022-12-06T09:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.79,2022-12-06T09:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.79,2022-12-06T09:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.79,2022-12-06T09:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.79,2022-12-06T09:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.79,2022-12-06T10:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.79,2022-12-06T10:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.79,2022-12-06T10:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.79,2022-12-06T10:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.11,2022-12-06T10:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.11,2022-12-06T11:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.11,2022-12-06T11:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.11,2022-12-06T11:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.11,2022-12-06T11:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.11,2022-12-06T11:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.11,2022-12-06T12:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.11,2022-12-06T12:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.11,2022-12-06T12:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.11,2022-12-06T12:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.11,2022-12-06T12:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.11,2022-12-06T13:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.11,2022-12-06T13:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.11,2022-12-06T13:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.11,2022-12-06T13:59:46Z
,,node05,buda,pressureMin,pressureMin,1006.77,2022-12-06T13:59:46Z
,,node05,buda,pressureMin,pressureMin,1006.77,2022-12-06T14:59:46Z
,,node05,buda,pressureMin,pressureMin,1006.77,2022-12-06T14:59:46Z
,,node05,buda,pressureMin,pressureMin,1006.77,2022-12-06T14:59:46Z
,,node05,buda,pressureMin,pressureMin,1006.77,2022-12-06T14:59:46Z
,,node05,buda,pressureMin,pressureMin,1006.77,2022-12-06T14:59:46Z
,,node05,buda,pressureMin,pressureMin,1006.77,2022-12-06T15:59:46Z
,,node05,buda,pressureMin,pressureMin,1006.77,2022-12-06T15:59:46Z
,,node05,buda,pressureMin,pressureMin,1006.77,2022-12-06T15:59:46Z
,,node05,buda,pressureMin,pressureMin,1006.77,2022-12-06T15:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.11,2022-12-06T15:59:46Z
,,node05,buda,pressureMin,pressureMin,1007.11,2022-12-06T16:59:47Z
,,node05,buda,pressureMin,pressureMin,1007.11,2022-12-06T16:59:47Z
,,node05,buda,pressureMin,pressureMin,1007.11,2022-12-06T16:59:47Z
,,node05,buda,pressureMin,pressureMin,1007.11,2022-12-06T16:59:47Z
,,node05,buda,pressureMin,pressureMin,1007.45,2022-12-06T16:59:47Z
,,node05,buda,pressureMin,pressureMin,1007.45,2022-12-06T17:59:47Z
,,node05,buda,pressureMin,pressureMin,1007.45,2022-12-06T17:59:47Z
,,node05,buda,pressureMin,pressureMin,1007.45,2022-12-06T17:59:47Z
,,node05,buda,pressureMin,pressureMin,1007.45,2022-12-06T17:59:47Z
,,node05,buda,pressureMin,pressureMin,1007.45,2022-12-06T17:59:47Z
,,node05,buda,pressureMin,pressureMin,1007.45,2022-12-06T18:59:47Z
,,node05,buda,pressureMin,pressureMin,1007.45,2022-12-06T18:59:47Z
,,node05,buda,pressureMin,pressureMin,1007.45,2022-12-06T18:59:47Z
,,node05,buda,pressureMin,pressureMin,1007.45,2022-12-06T18:59:47Z
,,node05,buda,pressureMin,pressureMin,1007.45,2022-12-06T18:59:47Z
,,node05,buda,pressureMin,pressureMin,1007.45,2022-12-06T19:59:47Z
,,node05,buda,pressureMin,pressureMin,1007.45,2022-12-06T19:59:47Z
,,node05,buda,pressureMin,pressureMin,1007.45,2022-12-06T19:59:47Z
,,node05,buda,pressureMin,pressureMin,1007.45,2022-12-06T19:59:47Z
,,node05,buda,pressureMin,pressureMin,1007.45,2022-12-06T19:59:47Z
,,node05,buda,pressureMin,pressureMin,1007.45,2022-12-06T20:59:48Z
,,node05,buda,pressureMin,pressureMin,1007.45,2022-12-06T20:59:48Z
,,node05,buda,pressureMin,pressureMin,1007.45,2022-12-06T20:59:48Z
,,node05,buda,pressureMin,pressureMin,1007.45,2022-12-06T20:59:48Z
,,node05,buda,pressureMin,pressureMin,1007.45,2022-12-06T20:59:48Z
,,node05,buda,pressureMin,pressureMin,1007.45,2022-12-06T21:59:48Z
,,node05,buda,pressureMin,pressureMin,1007.45,2022-12-06T21:59:48Z
,,node05,buda,pressureMin,pressureMin,1007.45,2022-12-06T21:59:48Z
